gene,inMod
ENSDARG00000009830,1
ENSDARG00000016429,0
ENSDARG00000002210,0
ENSDARG00000052129,0
ENSDARG00000052104,0
ENSDARG00000052103,0
ENSDARG00000038293,0
ENSDARG00000076094,0
ENSDARG00000017425,0
ENSDARG00000044433,0
ENSDARG00000007231,0
ENSDARG00000061896,0
ENSDARG00000034522,0
ENSDARG00000056862,0
ENSDARG00000098603,0
ENSDARG00000061923,0
ENSDARG00000056924,0
ENSDARG00000044441,0
ENSDARG00000070867,0
ENSDARG00000103066,0
ENSDARG00000070864,0
ENSDARG00000023578,0
ENSDARG00000056026,0
ENSDARG00000044356,0
ENSDARG00000044357,0
ENSDARG00000029639,0
ENSDARG00000070839,0
ENSDARG00000015862,0
ENSDARG00000017886,0
ENSDARG00000013144,0
ENSDARG00000056193,0
ENSDARG00000034430,0
ENSDARG00000061409,0
ENSDARG00000056203,0
ENSDARG00000056259,0
ENSDARG00000070828,0
ENSDARG00000075743,0
ENSDARG00000070824,0
ENSDARG00000079198,0
ENSDARG00000074892,0
ENSDARG00000017728,0
ENSDARG00000021113,0
ENSDARG00000096822,0
ENSDARG00000102496,0
ENSDARG00000097265,0
ENSDARG00000100935,0
ENSDARG00000009677,0
ENSDARG00000017708,0
ENSDARG00000079670,0
ENSDARG00000076416,0
ENSDARG00000087805,0
ENSDARG00000061654,0
ENSDARG00000044406,0
ENSDARG00000077836,0
ENSDARG00000044405,0
ENSDARG00000044404,0
ENSDARG00000070966,0
ENSDARG00000097897,0
ENSDARG00000032868,0
ENSDARG00000070961,0
ENSDARG00000079891,0
ENSDARG00000006546,0
ENSDARG00000020625,0
ENSDARG00000075034,0
ENSDARG00000061590,0
ENSDARG00000015176,0
ENSDARG00000013561,0
ENSDARG00000020279,0
ENSDARG00000097493,0
ENSDARG00000017617,0
ENSDARG00000097944,0
ENSDARG00000044373,0
ENSDARG00000103487,0
ENSDARG00000078675,1
ENSDARG00000056414,0
ENSDARG00000059473,0
ENSDARG00000090751,0
ENSDARG00000090153,0
ENSDARG00000053708,0
ENSDARG00000053724,0
ENSDARG00000052025,0
ENSDARG00000034409,0
ENSDARG00000074311,0
ENSDARG00000076017,0
ENSDARG00000075569,0
ENSDARG00000039208,0
ENSDARG00000052030,0
ENSDARG00000039213,0
ENSDARG00000039217,0
ENSDARG00000039222,0
ENSDARG00000004105,0
ENSDARG00000039512,0
ENSDARG00000070013,0
ENSDARG00000070074,0
ENSDARG00000041072,0
ENSDARG00000011973,0
ENSDARG00000052158,0
ENSDARG00000052157,0
ENSDARG00000074242,0
ENSDARG00000100693,0
ENSDARG00000052170,0
ENSDARG00000059575,0
ENSDARG00000078725,0
ENSDARG00000070047,0
ENSDARG00000002644,0
ENSDARG00000070037,0
ENSDARG00000076351,0
ENSDARG00000097957,0
ENSDARG00000097541,0
ENSDARG00000097518,0
ENSDARG00000061051,0
ENSDARG00000101275,0
ENSDARG00000070792,0
ENSDARG00000006514,0
ENSDARG00000070801,0
ENSDARG00000070743,0
ENSDARG00000070746,0
ENSDARG00000015471,0
ENSDARG00000091734,0
ENSDARG00000021607,0
ENSDARG00000044332,0
ENSDARG00000032206,0
ENSDARG00000074301,0
ENSDARG00000017590,0
ENSDARG00000061091,0
ENSDARG00000091465,0
ENSDARG00000019614,0
ENSDARG00000044339,0
ENSDARG00000076754,0
ENSDARG00000044341,0
ENSDARG00000077442,0
ENSDARG00000044345,0
ENSDARG00000055912,0
ENSDARG00000055917,0
ENSDARG00000073841,0
ENSDARG00000061303,0
ENSDARG00000070730,0
ENSDARG00000023771,0
ENSDARG00000061039,0
ENSDARG00000055737,0
ENSDARG00000057497,0
ENSDARG00000010255,0
ENSDARG00000026109,0
ENSDARG00000073850,0
ENSDARG00000070721,0
ENSDARG00000068397,0
ENSDARG00000010194,0
ENSDARG00000070713,0
ENSDARG00000055644,0
ENSDARG00000031647,0
ENSDARG00000055561,0
ENSDARG00000020301,0
ENSDARG00000077352,0
ENSDARG00000014465,0
ENSDARG00000017624,0
ENSDARG00000097445,0
ENSDARG00000018032,0
ENSDARG00000056726,0
ENSDARG00000055481,0
ENSDARG00000074979,0
ENSDARG00000035043,0
ENSDARG00000075354,0
ENSDARG00000077946,0
ENSDARG00000008494,0
ENSDARG00000060748,0
ENSDARG00000044203,0
ENSDARG00000014655,0
ENSDARG00000029075,0
ENSDARG00000040707,0
ENSDARG00000021669,0
ENSDARG00000019613,0
ENSDARG00000021720,0
ENSDARG00000097193,0
ENSDARG00000023858,0
ENSDARG00000070618,0
ENSDARG00000070617,0
ENSDARG00000054250,0
ENSDARG00000089622,0
ENSDARG00000009208,0
ENSDARG00000006477,0
ENSDARG00000079467,0
ENSDARG00000097797,0
ENSDARG00000011272,0
ENSDARG00000026655,0
ENSDARG00000078688,0
ENSDARG00000074002,0
ENSDARG00000015422,0
ENSDARG00000075670,0
ENSDARG00000086336,0
ENSDARG00000001993,0
ENSDARG00000054063,0
ENSDARG00000013240,0
ENSDARG00000053992,0
ENSDARG00000016177,0
ENSDARG00000076584,0
ENSDARG00000053934,0
ENSDARG00000028379,0
ENSDARG00000025397,0
ENSDARG00000028396,0
ENSDARG00000000730,0
ENSDARG00000001354,0
ENSDARG00000028442,0
ENSDARG00000094792,0
ENSDARG00000060316,0
ENSDARG00000078894,0
ENSDARG00000060309,0
ENSDARG00000027938,0
ENSDARG00000003900,0
ENSDARG00000003961,0
ENSDARG00000004150,0
ENSDARG00000092154,0
ENSDARG00000053574,0
ENSDARG00000006207,0
ENSDARG00000014770,0
ENSDARG00000020607,0
ENSDARG00000005675,0
ENSDARG00000008310,0
ENSDARG00000060235,0
ENSDARG00000027963,0
ENSDARG00000097524,0
ENSDARG00000096913,0
ENSDARG00000077060,0
ENSDARG00000097941,0
ENSDARG00000011163,0
ENSDARG00000025094,0
ENSDARG00000006915,0
ENSDARG00000044194,0
ENSDARG00000060120,0
ENSDARG00000060115,0
ENSDARG00000075297,0
ENSDARG00000077044,0
ENSDARG00000074599,0
ENSDARG00000053483,0
ENSDARG00000014181,0
ENSDARG00000097174,0
ENSDARG00000053459,0
ENSDARG00000058522,0
ENSDARG00000044191,0
ENSDARG00000053447,0
ENSDARG00000073869,0
ENSDARG00000103109,0
ENSDARG00000104277,0
ENSDARG00000098161,0
ENSDARG00000042590,0
ENSDARG00000017354,0
ENSDARG00000060153,0
ENSDARG00000070485,0
ENSDARG00000040031,0
ENSDARG00000060123,0
ENSDARG00000096954,0
ENSDARG00000091625,0
ENSDARG00000060116,0
ENSDARG00000077038,0
ENSDARG00000044182,0
ENSDARG00000060094,0
ENSDARG00000053311,0
ENSDARG00000070471,0
ENSDARG00000008732,0
ENSDARG00000005526,0
ENSDARG00000040156,0
ENSDARG00000100446,0
ENSDARG00000025974,0
ENSDARG00000078561,0
ENSDARG00000044167,0
ENSDARG00000053272,0
ENSDARG00000007412,0
ENSDARG00000013224,0
ENSDARG00000053179,0
ENSDARG00000032603,0
ENSDARG00000034240,0
ENSDARG00000015829,0
ENSDARG00000096857,0
ENSDARG00000021309,0
ENSDARG00000074690,0
ENSDARG00000079446,0
ENSDARG00000016963,0
ENSDARG00000003904,0
ENSDARG00000097845,0
ENSDARG00000020893,0
ENSDARG00000003754,0
ENSDARG00000014050,0
ENSDARG00000089026,0
ENSDARG00000096832,0
ENSDARG00000002241,0
ENSDARG00000101406,0
ENSDARG00000030408,0
ENSDARG00000099379,0
ENSDARG00000015807,0
ENSDARG00000070435,0
ENSDARG00000003307,0
ENSDARG00000012871,0
ENSDARG00000043081,0
ENSDARG00000021097,0
ENSDARG00000043094,0
ENSDARG00000095897,0
ENSDARG00000016255,0
ENSDARG00000005191,0
ENSDARG00000053047,0
ENSDARG00000059972,0
ENSDARG00000038075,0
ENSDARG00000038074,0
ENSDARG00000077473,0
ENSDARG00000059604,1
ENSDARG00000052279,0
ENSDARG00000075530,0
ENSDARG00000074781,0
ENSDARG00000097496,0
ENSDARG00000008141,0
ENSDARG00000017244,0
ENSDARG00000020979,0
ENSDARG00000052073,0
ENSDARG00000022652,0
ENSDARG00000076787,0
ENSDARG00000013078,0
ENSDARG00000001557,0
ENSDARG00000038577,0
ENSDARG00000030335,0
ENSDARG00000014239,0
ENSDARG00000020232,0
ENSDARG00000096319,0
ENSDARG00000018896,0
ENSDARG00000075296,0
ENSDARG00000068176,0
ENSDARG00000059906,0
ENSDARG00000024669,0
ENSDARG00000015947,0
ENSDARG00000070344,0
ENSDARG00000061222,0
ENSDARG00000070404,0
ENSDARG00000017294,0
ENSDARG00000091061,0
ENSDARG00000098280,0
ENSDARG00000101769,0
ENSDARG00000104372,0
ENSDARG00000100263,0
ENSDARG00000078781,0
ENSDARG00000103308,0
ENSDARG00000100531,0
ENSDARG00000103390,0
ENSDARG00000059916,0
ENSDARG00000078195,0
ENSDARG00000059931,0
ENSDARG00000099817,0
ENSDARG00000070951,0
ENSDARG00000042123,0
ENSDARG00000034897,0
ENSDARG00000042128,0
ENSDARG00000078075,0
ENSDARG00000009871,0
ENSDARG00000017606,0
ENSDARG00000063649,0
ENSDARG00000052701,0
ENSDARG00000052705,0
ENSDARG00000100694,0
ENSDARG00000052708,0
ENSDARG00000058771,0
ENSDARG00000003081,0
ENSDARG00000014169,0
ENSDARG00000059853,0
ENSDARG00000079972,0
ENSDARG00000035770,0
ENSDARG00000101618,0
ENSDARG00000099084,0
ENSDARG00000104495,0
ENSDARG00000098114,0
ENSDARG00000016345,0
ENSDARG00000075815,0
ENSDARG00000077028,0
ENSDARG00000103277,0
ENSDARG00000018984,0
ENSDARG00000040607,0
ENSDARG00000040606,0
ENSDARG00000098824,0
ENSDARG00000100280,0
ENSDARG00000097460,0
ENSDARG00000091831,0
ENSDARG00000011125,0
ENSDARG00000074903,0
ENSDARG00000074794,0
ENSDARG00000097467,0
ENSDARG00000074337,0
ENSDARG00000098420,0
ENSDARG00000100055,0
ENSDARG00000088899,0
ENSDARG00000087071,0
ENSDARG00000057857,0
ENSDARG00000019516,0
ENSDARG00000038467,0
ENSDARG00000031388,0
ENSDARG00000086980,0
ENSDARG00000059836,0
ENSDARG00000052638,0
ENSDARG00000079860,0
ENSDARG00000101244,0
ENSDARG00000102610,0
ENSDARG00000101024,0
ENSDARG00000034086,0
ENSDARG00000033579,0
ENSDARG00000099851,0
ENSDARG00000100119,0
ENSDARG00000039325,0
ENSDARG00000009505,0
ENSDARG00000012485,0
ENSDARG00000088389,0
ENSDARG00000100031,0
ENSDARG00000038667,0
ENSDARG00000008333,0
ENSDARG00000104777,0
ENSDARG00000015482,0
ENSDARG00000101562,0
ENSDARG00000099331,0
ENSDARG00000101134,0
ENSDARG00000077839,0
ENSDARG00000101835,0
ENSDARG00000078694,0
ENSDARG00000040683,0
ENSDARG00000089940,0
ENSDARG00000074146,0
ENSDARG00000097884,0
ENSDARG00000097244,0
ENSDARG00000097762,0
ENSDARG00000097118,0
ENSDARG00000076995,0
ENSDARG00000087839,0
ENSDARG00000097391,0
ENSDARG00000005218,0
ENSDARG00000091260,0
ENSDARG00000091481,0
ENSDARG00000017195,0
ENSDARG00000039850,0
ENSDARG00000006677,0
ENSDARG00000098661,0
ENSDARG00000008906,0
ENSDARG00000022615,0
ENSDARG00000095614,0
ENSDARG00000076509,0
ENSDARG00000089705,0
ENSDARG00000075899,0
ENSDARG00000103432,0
ENSDARG00000077130,0
ENSDARG00000078363,0
ENSDARG00000039521,0
ENSDARG00000039522,0
ENSDARG00000078856,0
ENSDARG00000022309,0
ENSDARG00000022303,0
ENSDARG00000063451,0
ENSDARG00000020957,0
ENSDARG00000002970,0
ENSDARG00000076426,0
ENSDARG00000087364,0
ENSDARG00000074571,0
ENSDARG00000077288,0
ENSDARG00000039517,0
ENSDARG00000003290,0
ENSDARG00000098844,0
ENSDARG00000039322,0
ENSDARG00000087421,0
ENSDARG00000088246,0
ENSDARG00000025889,0
ENSDARG00000058993,0
ENSDARG00000074995,0
ENSDARG00000101799,0
ENSDARG00000103038,0
ENSDARG00000075339,0
ENSDARG00000030340,0
ENSDARG00000004525,0
ENSDARG00000009484,0
ENSDARG00000058822,1
ENSDARG00000063437,0
ENSDARG00000063445,0
ENSDARG00000058995,0
ENSDARG00000096972,0
ENSDARG00000063446,0
ENSDARG00000076223,0
ENSDARG00000079730,0
ENSDARG00000019541,0
ENSDARG00000063375,0
ENSDARG00000013847,1
ENSDARG00000017180,0
ENSDARG00000102539,0
ENSDARG00000098344,0
ENSDARG00000102036,0
ENSDARG00000104401,0
ENSDARG00000102184,0
ENSDARG00000103589,0
ENSDARG00000099395,0
ENSDARG00000099015,0
ENSDARG00000099677,0
ENSDARG00000103674,0
ENSDARG00000101322,0
ENSDARG00000104726,0
ENSDARG00000102216,0
ENSDARG00000045297,0
ENSDARG00000074403,0
ENSDARG00000019278,0
ENSDARG00000055498,0
ENSDARG00000078598,0
ENSDARG00000070284,0
ENSDARG00000018272,0
ENSDARG00000075181,0
ENSDARG00000027957,0
ENSDARG00000003382,0
ENSDARG00000027986,0
ENSDARG00000001447,0
ENSDARG00000033259,0
ENSDARG00000056478,0
ENSDARG00000012194,0
ENSDARG00000063341,0
ENSDARG00000022213,0
ENSDARG00000037061,0
ENSDARG00000058734,0
ENSDARG00000022810,0
ENSDARG00000039830,0
ENSDARG00000039828,0
ENSDARG00000063218,0
ENSDARG00000058719,0
ENSDARG00000075352,0
ENSDARG00000029671,0
ENSDARG00000013858,0
ENSDARG00000063191,0
ENSDARG00000004167,0
ENSDARG00000063182,0
ENSDARG00000069342,0
ENSDARG00000090623,0
ENSDARG00000104290,0
ENSDARG00000100981,0
ENSDARG00000099642,0
ENSDARG00000016477,0
ENSDARG00000004396,0
ENSDARG00000008966,0
ENSDARG00000031548,0
ENSDARG00000008450,0
ENSDARG00000039272,0
ENSDARG00000075007,0
ENSDARG00000012816,0
ENSDARG00000058638,0
ENSDARG00000029248,0
ENSDARG00000020596,0
ENSDARG00000016163,0
ENSDARG00000077581,0
ENSDARG00000012555,0
ENSDARG00000024479,0
ENSDARG00000039220,0
ENSDARG00000058473,0
ENSDARG00000018562,0
ENSDARG00000038978,0
ENSDARG00000009488,0
ENSDARG00000038980,0
ENSDARG00000038981,0
ENSDARG00000073811,0
ENSDARG00000058354,0
ENSDARG00000015707,0
ENSDARG00000092780,0
ENSDARG00000011233,0
ENSDARG00000002790,0
ENSDARG00000097535,0
ENSDARG00000097892,0
ENSDARG00000062991,0
ENSDARG00000058410,0
ENSDARG00000069280,0
ENSDARG00000029292,0
ENSDARG00000030108,0
ENSDARG00000069287,0
ENSDARG00000020981,0
ENSDARG00000019924,0
ENSDARG00000069295,0
ENSDARG00000012682,0
ENSDARG00000021324,0
ENSDARG00000009922,0
ENSDARG00000043581,0
ENSDARG00000003375,0
ENSDARG00000009534,0
ENSDARG00000094480,0
ENSDARG00000058348,0
ENSDARG00000078822,0
ENSDARG00000005590,0
ENSDARG00000062955,0
ENSDARG00000020197,0
ENSDARG00000038397,0
ENSDARG00000058267,0
ENSDARG00000023584,0
ENSDARG00000062919,0
ENSDARG00000075866,0
ENSDARG00000062916,0
ENSDARG00000058237,0
ENSDARG00000058229,0
ENSDARG00000058218,0
ENSDARG00000097415,0
ENSDARG00000016074,0
ENSDARG00000038222,0
ENSDARG00000017398,0
ENSDARG00000016233,0
ENSDARG00000058114,0
ENSDARG00000039203,0
ENSDARG00000003909,0
ENSDARG00000039196,0
ENSDARG00000018809,0
ENSDARG00000089225,0
ENSDARG00000020201,0
ENSDARG00000079665,0
ENSDARG00000011683,0
ENSDARG00000099519,0
ENSDARG00000075673,0
ENSDARG00000024744,0
ENSDARG00000075560,0
ENSDARG00000001933,0
ENSDARG00000012021,0
ENSDARG00000069175,0
ENSDARG00000058090,0
ENSDARG00000077463,0
ENSDARG00000054980,0
ENSDARG00000054984,0
ENSDARG00000102915,0
ENSDARG00000098037,0
ENSDARG00000103545,0
ENSDARG00000101215,0
ENSDARG00000099630,0
ENSDARG00000074233,0
ENSDARG00000028131,0
ENSDARG00000029856,0
ENSDARG00000002947,0
ENSDARG00000017748,0
ENSDARG00000062661,0
ENSDARG00000009014,0
ENSDARG00000073713,0
ENSDARG00000075962,0
ENSDARG00000087277,0
ENSDARG00000010956,0
ENSDARG00000012914,0
ENSDARG00000079625,0
ENSDARG00000012325,0
ENSDARG00000019526,0
ENSDARG00000079364,0
ENSDARG00000015790,0
ENSDARG00000092225,0
ENSDARG00000091652,0
ENSDARG00000062864,0
ENSDARG00000009740,0
ENSDARG00000009436,0
ENSDARG00000016771,0
ENSDARG00000006200,0
ENSDARG00000062427,0
ENSDARG00000020289,0
ENSDARG00000015252,0
ENSDARG00000019103,0
ENSDARG00000005754,0
ENSDARG00000100494,0
ENSDARG00000099776,0
ENSDARG00000099960,0
ENSDARG00000100741,0
ENSDARG00000099445,0
ENSDARG00000101903,0
ENSDARG00000069033,0
ENSDARG00000095066,0
ENSDARG00000057315,0
ENSDARG00000015901,0
ENSDARG00000010267,0
ENSDARG00000057209,0
ENSDARG00000079671,0
ENSDARG00000103811,0
ENSDARG00000060622,0
ENSDARG00000075487,0
ENSDARG00000021480,0
ENSDARG00000076330,0
ENSDARG00000005593,0
ENSDARG00000010482,0
ENSDARG00000103004,0
ENSDARG00000042671,0
ENSDARG00000011886,0
ENSDARG00000004539,0
ENSDARG00000024546,0
ENSDARG00000039142,0
ENSDARG00000078352,0
ENSDARG00000042652,0
ENSDARG00000016399,0
ENSDARG00000021200,0
ENSDARG00000063544,0
ENSDARG00000013076,0
ENSDARG00000001940,0
ENSDARG00000091879,0
ENSDARG00000028878,0
ENSDARG00000062116,0
ENSDARG00000034080,0
ENSDARG00000062272,0
ENSDARG00000078986,0
ENSDARG00000016253,0
ENSDARG00000057184,0
ENSDARG00000062251,0
ENSDARG00000075211,0
ENSDARG00000020261,0
ENSDARG00000039098,0
ENSDARG00000032317,0
ENSDARG00000088073,0
ENSDARG00000104391,0
ENSDARG00000099664,0
ENSDARG00000099478,0
ENSDARG00000101983,0
ENSDARG00000103578,0
ENSDARG00000103370,0
ENSDARG00000101361,0
ENSDARG00000104288,0
ENSDARG00000027590,0
ENSDARG00000039022,0
ENSDARG00000008807,0
ENSDARG00000077323,0
ENSDARG00000029848,0
ENSDARG00000062024,0
ENSDARG00000031343,0
ENSDARG00000056784,0
ENSDARG00000061948,0
ENSDARG00000077201,0
ENSDARG00000079352,0
ENSDARG00000031709,0
ENSDARG00000079229,0
ENSDARG00000011373,0
ENSDARG00000005458,0
ENSDARG00000061908,0
ENSDARG00000033971,0
ENSDARG00000006862,0
ENSDARG00000023053,0
ENSDARG00000010381,0
ENSDARG00000013946,0
ENSDARG00000017605,0
ENSDARG00000038985,0
ENSDARG00000034189,0
ENSDARG00000030722,0
ENSDARG00000031426,0
ENSDARG00000003068,0
ENSDARG00000017494,0
ENSDARG00000061848,0
ENSDARG00000073756,0
ENSDARG00000029881,0
ENSDARG00000068745,0
ENSDARG00000079782,0
ENSDARG00000056475,0
ENSDARG00000092954,0
ENSDARG00000076265,0
ENSDARG00000038955,0
ENSDARG00000003607,0
ENSDARG00000061797,0
ENSDARG00000091306,0
ENSDARG00000035860,0
ENSDARG00000035859,0
ENSDARG00000035858,0
ENSDARG00000105102,0
ENSDARG00000076068,0
ENSDARG00000061725,0
ENSDARG00000018060,0
ENSDARG00000056378,0
ENSDARG00000056367,0
ENSDARG00000013221,0
ENSDARG00000056347,0
ENSDARG00000011934,0
ENSDARG00000026053,0
ENSDARG00000074262,0
ENSDARG00000061205,0
ENSDARG00000038910,0
ENSDARG00000038909,0
ENSDARG00000020427,0
ENSDARG00000077722,0
ENSDARG00000078179,0
ENSDARG00000056228,0
ENSDARG00000056218,0
ENSDARG00000056196,0
ENSDARG00000010144,0
ENSDARG00000007818,0
ENSDARG00000019362,0
ENSDARG00000031372,0
ENSDARG00000068587,0
ENSDARG00000038900,0
ENSDARG00000038905,0
ENSDARG00000055996,0
ENSDARG00000086052,0
ENSDARG00000021120,0
ENSDARG00000038898,0
ENSDARG00000014474,0
ENSDARG00000030591,0
ENSDARG00000019033,0
ENSDARG00000061490,0
ENSDARG00000027584,0
ENSDARG00000055945,0
ENSDARG00000003517,0
ENSDARG00000078267,0
ENSDARG00000092372,0
ENSDARG00000023542,0
ENSDARG00000061461,0
ENSDARG00000061450,0
ENSDARG00000077544,0
ENSDARG00000093833,0
ENSDARG00000079727,0
ENSDARG00000068551,0
ENSDARG00000055900,0
ENSDARG00000006818,0
ENSDARG00000031715,0
ENSDARG00000067916,0
ENSDARG00000086737,0
ENSDARG00000042716,0
ENSDARG00000090770,0
ENSDARG00000096095,0
ENSDARG00000087782,0
ENSDARG00000055370,0
ENSDARG00000011723,0
ENSDARG00000097810,0
ENSDARG00000014522,0
ENSDARG00000093463,0
ENSDARG00000103226,0
ENSDARG00000101378,0
ENSDARG00000055843,0
ENSDARG00000078226,0
ENSDARG00000061371,0
ENSDARG00000011166,0
ENSDARG00000076896,0
ENSDARG00000092539,0
ENSDARG00000005606,0
ENSDARG00000038869,0
ENSDARG00000003757,0
ENSDARG00000038867,0
ENSDARG00000004680,0
ENSDARG00000016699,0
ENSDARG00000038862,0
ENSDARG00000007320,0
ENSDARG00000012369,0
ENSDARG00000044923,0
ENSDARG00000045359,0
ENSDARG00000078773,0
ENSDARG00000038826,0
ENSDARG00000015863,0
ENSDARG00000033451,0
ENSDARG00000076066,0
ENSDARG00000003779,0
ENSDARG00000003531,0
ENSDARG00000006370,0
ENSDARG00000038855,0
ENSDARG00000020895,0
ENSDARG00000025326,0
ENSDARG00000061249,0
ENSDARG00000061214,0
ENSDARG00000061196,0
ENSDARG00000005941,0
ENSDARG00000061140,0
ENSDARG00000002127,0
ENSDARG00000055565,0
ENSDARG00000038822,0
ENSDARG00000093629,0
ENSDARG00000077219,0
ENSDARG00000075706,0
ENSDARG00000038812,0
ENSDARG00000078535,0
ENSDARG00000079059,0
ENSDARG00000061048,0
ENSDARG00000075795,0
ENSDARG00000045420,0
ENSDARG00000045421,0
ENSDARG00000104518,0
ENSDARG00000007663,0
ENSDARG00000079886,0
ENSDARG00000014969,0
ENSDARG00000007241,0
ENSDARG00000091946,0
ENSDARG00000020929,0
ENSDARG00000029463,0
ENSDARG00000038780,0
ENSDARG00000028173,0
ENSDARG00000074435,0
ENSDARG00000038784,0
ENSDARG00000038785,0
ENSDARG00000038786,0
ENSDARG00000038787,0
ENSDARG00000077075,0
ENSDARG00000093443,0
ENSDARG00000032175,0
ENSDARG00000032951,0
ENSDARG00000004306,0
ENSDARG00000008784,0
ENSDARG00000068366,0
ENSDARG00000038789,0
ENSDARG00000096878,0
ENSDARG00000097868,0
ENSDARG00000060929,0
ENSDARG00000093516,0
ENSDARG00000038792,0
ENSDARG00000018534,0
ENSDARG00000077994,0
ENSDARG00000031681,0
ENSDARG00000076228,0
ENSDARG00000055026,0
ENSDARG00000018106,0
ENSDARG00000038801,0
ENSDARG00000038802,0
ENSDARG00000060861,0
ENSDARG00000014302,0
ENSDARG00000068323,0
ENSDARG00000076020,0
ENSDARG00000079329,0
ENSDARG00000020771,0
ENSDARG00000068305,0
ENSDARG00000014731,0
ENSDARG00000038754,0
ENSDARG00000011326,0
ENSDARG00000036257,0
ENSDARG00000079725,0
ENSDARG00000036279,1
ENSDARG00000068288,0
ENSDARG00000060767,0
ENSDARG00000068175,0
ENSDARG00000068177,0
ENSDARG00000012140,0
ENSDARG00000079515,0
ENSDARG00000014545,0
ENSDARG00000012591,0
ENSDARG00000019596,0
ENSDARG00000093416,0
ENSDARG00000013576,0
ENSDARG00000038693,0
ENSDARG00000038694,0
ENSDARG00000032465,0
ENSDARG00000038695,0
ENSDARG00000004891,0
ENSDARG00000004173,0
ENSDARG00000060350,0
ENSDARG00000060354,0
ENSDARG00000019951,0
ENSDARG00000060362,0
ENSDARG00000038700,0
ENSDARG00000023933,0
ENSDARG00000021225,0
ENSDARG00000074604,0
ENSDARG00000060395,0
ENSDARG00000095191,0
ENSDARG00000074447,0
ENSDARG00000030448,0
ENSDARG00000011157,0
ENSDARG00000011948,1
ENSDARG00000013117,0
ENSDARG00000077410,0
ENSDARG00000054162,0
ENSDARG00000099617,0
ENSDARG00000103889,0
ENSDARG00000079202,0
ENSDARG00000023303,0
ENSDARG00000026904,0
ENSDARG00000054202,0
ENSDARG00000094681,0
ENSDARG00000038713,1
ENSDARG00000053845,0
ENSDARG00000030254,0
ENSDARG00000007425,0
ENSDARG00000023185,0
ENSDARG00000023181,0
ENSDARG00000000324,0
ENSDARG00000053810,0
ENSDARG00000053792,0
ENSDARG00000002031,0
ENSDARG00000075543,0
ENSDARG00000068232,0
ENSDARG00000075116,0
ENSDARG00000008388,0
ENSDARG00000054290,0
ENSDARG00000054292,0
ENSDARG00000054300,0
ENSDARG00000054304,0
ENSDARG00000038720,0
ENSDARG00000054313,0
ENSDARG00000103472,0
ENSDARG00000054337,0
ENSDARG00000054343,0
ENSDARG00000079605,0
ENSDARG00000075445,0
ENSDARG00000077996,0
ENSDARG00000086990,0
ENSDARG00000038743,0
ENSDARG00000018077,0
ENSDARG00000097911,0
ENSDARG00000077034,0
ENSDARG00000060637,0
ENSDARG00000016084,0
ENSDARG00000038731,0
ENSDARG00000094509,0
ENSDARG00000054454,0
ENSDARG00000011600,0
ENSDARG00000096869,0
ENSDARG00000054746,0
ENSDARG00000054754,0
ENSDARG00000014986,0
ENSDARG00000060210,0
ENSDARG00000014692,0
ENSDARG00000056490,0
ENSDARG00000016132,0
ENSDARG00000024365,0
ENSDARG00000014209,0
ENSDARG00000012600,0
ENSDARG00000038668,0
ENSDARG00000091628,0
ENSDARG00000060177,0
ENSDARG00000053518,0
ENSDARG00000093401,0
ENSDARG00000029596,0
ENSDARG00000008858,0
ENSDARG00000068143,0
ENSDARG00000008191,0
ENSDARG00000038658,0
ENSDARG00000021022,0
ENSDARG00000079784,0
ENSDARG00000076838,0
ENSDARG00000079412,0
ENSDARG00000018506,0
ENSDARG00000094514,0
ENSDARG00000018961,0
ENSDARG00000086104,0
ENSDARG00000030824,0
ENSDARG00000025513,0
ENSDARG00000017004,0
ENSDARG00000031783,0
ENSDARG00000005163,0
ENSDARG00000001721,0
ENSDARG00000053318,0
ENSDARG00000079537,0
ENSDARG00000053293,0
ENSDARG00000074118,0
ENSDARG00000023217,0
ENSDARG00000010583,0
ENSDARG00000027290,0
ENSDARG00000053232,0
ENSDARG00000060054,0
ENSDARG00000105141,0
ENSDARG00000074131,0
ENSDARG00000008548,0
ENSDARG00000016788,0
ENSDARG00000090699,0
ENSDARG00000003244,0
ENSDARG00000056998,0
ENSDARG00000057013,1
ENSDARG00000038608,0
ENSDARG00000038609,0
ENSDARG00000060041,0
ENSDARG00000017038,0
ENSDARG00000038615,0
ENSDARG00000040741,0
ENSDARG00000075008,0
ENSDARG00000079124,0
ENSDARG00000021739,0
ENSDARG00000078767,0
ENSDARG00000097253,0
ENSDARG00000079777,0
ENSDARG00000004880,0
ENSDARG00000005058,0
ENSDARG00000068021,0
ENSDARG00000092428,0
ENSDARG00000021398,0
ENSDARG00000053155,0
ENSDARG00000075886,0
ENSDARG00000038585,0
ENSDARG00000076634,0
ENSDARG00000059965,0
ENSDARG00000078136,0
ENSDARG00000091280,0
ENSDARG00000017311,0
ENSDARG00000092813,0
ENSDARG00000053101,0
ENSDARG00000053104,0
ENSDARG00000074082,0
ENSDARG00000090585,0
ENSDARG00000100824,0
ENSDARG00000076757,0
ENSDARG00000010192,0
ENSDARG00000014674,0
