kegg	gene
dre04810	100499533
dre04810	100535718
dre04810	100536197
dre04810	100536317
dre04810	100536533
dre04810	100536705
dre04810	100537012
dre04810	100537244
dre04810	100537977
dre04810	101882585
dre04810	101885659
dre04810	101885761
dre04810	101885790
dre04810	101886694
dre04810	103908640
dre04810	103909601
dre04810	103909873
dre04810	114456
dre04810	142986
dre04810	266749
dre04810	286739
dre04810	30262
dre04810	30380
dre04810	30429
dre04810	30538
dre04810	30549
dre04810	30560
dre04810	30592
dre04810	30705
dre04810	30716
dre04810	317747
dre04810	321070
dre04810	321099
dre04810	321383
dre04810	321496
dre04810	322221
dre04810	323285
dre04810	323320
dre04810	323588
dre04810	325034
dre04810	325084
dre04810	325085
dre04810	325881
dre04810	326719
dre04810	326825
dre04810	327068
dre04810	327204
dre04810	327301
dre04810	334597
dre04810	335158
dre04810	335269
dre04810	335474
dre04810	336504
dre04810	336613
dre04810	336623
dre04810	336839
dre04810	337084
dre04810	337690
dre04810	352938
dre04810	352940
dre04810	359829
dre04810	359830
dre04810	360144
dre04810	368199
dre04810	368245
dre04810	373103
dre04810	373124
dre04810	378478
dre04810	378480
dre04810	386705
dre04810	386762
dre04810	386787
dre04810	386856
dre04810	393228
dre04810	393550
dre04810	393733
dre04810	394012
dre04810	394034
dre04810	394056
dre04810	394174
dre04810	394235
dre04810	394243
dre04810	399480
dre04810	399482
dre04810	399546
dre04810	402820
dre04810	403001
dre04810	403003
dre04810	403045
dre04810	403063
dre04810	403065
dre04810	404211
dre04810	404231
dre04810	405864
dre04810	405898
dre04810	406311
dre04810	406363
dre04810	406411
dre04810	406493
dre04810	406598
dre04810	406604
dre04810	406659
dre04810	406728
dre04810	406738
dre04810	407685
dre04810	407737
dre04810	407980
dre04810	415151
dre04810	415187
dre04810	415190
dre04810	415204
dre04810	431769
dre04810	436718
dre04810	436924
dre04810	437027
dre04810	445234
dre04810	445289
dre04810	445305
dre04810	445380
dre04810	445393
dre04810	447840
dre04810	447930
dre04810	449660
dre04810	449707
dre04810	449831
dre04810	450006
dre04810	492549
dre04810	492576
dre04810	492758
dre04810	493181
dre04810	494081
dre04810	494454
dre04810	494455
dre04810	494456
dre04810	497640
dre04810	497642
dre04810	503589
dre04810	503893
dre04810	541320
dre04810	541394
dre04810	541475
dre04810	550286
dre04810	550513
dre04810	552980
dre04810	553493
dre04810	553629
dre04810	553656
dre04810	553978
dre04810	555516
dre04810	556029
dre04810	556104
dre04810	556226
dre04810	556286
dre04810	556413
dre04810	556443
dre04810	556734
dre04810	556752
dre04810	556873
dre04810	556951
dre04810	557109
dre04810	557176
dre04810	557797
dre04810	557935
dre04810	557983
dre04810	558288
dre04810	558477
dre04810	558685
dre04810	559017
dre04810	559145
dre04810	559529
dre04810	560305
dre04810	560360
dre04810	560400
dre04810	560564
dre04810	561491
dre04810	561589
dre04810	561635
dre04810	561670
dre04810	561737
dre04810	561894
dre04810	562455
dre04810	562838
dre04810	563030
dre04810	563181
dre04810	563556
dre04810	564261
dre04810	564770
dre04810	565130
dre04810	565771
dre04810	566735
dre04810	566764
dre04810	566845
dre04810	567479
dre04810	567621
dre04810	567874
dre04810	568309
dre04810	568426
dre04810	568935
dre04810	569510
dre04810	570216
dre04810	570218
dre04810	570435
dre04810	570868
dre04810	571031
dre04810	571256
dre04810	571431
dre04810	571679
dre04810	571753
dre04810	571837
dre04810	572187
dre04810	572348
dre04810	57934
dre04810	57935
dre04810	58037
dre04810	58075
dre04810	58129
dre04810	641575
dre04810	677750
dre04810	678518
dre04810	692065
dre04810	692331
dre04810	724048
dre04810	735292
dre04810	751630
dre04810	767646
dre04810	767790
dre04810	777735
dre04810	792699
dre04810	792708
dre04810	793158
dre04810	793949
dre04810	794215
dre04810	794278
dre04810	794365
dre04810	794658
dre04810	795135
dre04810	795167
dre04810	795517
dre04810	796490
dre04810	798657
dre04810	798876
dre04810	799082
dre04810	799156
dre04810	799227
dre04910	100000252
dre04910	100000750
dre04910	100001198
dre04910	100001260
dre04910	100002225
dre04910	100002263
dre04910	100002756
dre04910	100003223
dre04910	100003691
dre04910	100149273
dre04910	100149794
dre04910	100170795
dre04910	100329897
dre04910	100330617
dre04910	100331387
dre04910	100332111
dre04910	100535524
dre04910	101883751
dre04910	101910198
dre04910	103909873
dre04910	108179012
dre04910	117507
dre04910	140819
dre04910	192322
dre04910	245697
dre04910	245698
dre04910	245699
dre04910	245700
dre04910	282672
dre04910	30081
dre04910	30262
dre04910	30380
dre04910	30654
dre04910	30716
dre04910	321224
dre04910	321808
dre04910	323588
dre04910	323818
dre04910	324254
dre04910	325179
dre04910	327285
dre04910	327301
dre04910	327379
dre04910	327510
dre04910	334167
dre04910	334597
dre04910	335231
dre04910	335232
dre04910	336121
dre04910	337167
dre04910	360144
dre04910	368217
dre04910	373082
dre04910	373121
dre04910	378727
dre04910	378972
dre04910	393193
dre04910	393228
dre04910	393285
dre04910	393612
dre04910	393702
dre04910	393732
dre04910	393807
dre04910	393937
dre04910	393998
dre04910	394101
dre04910	394155
dre04910	394174
dre04910	399480
dre04910	403000
dre04910	403051
dre04910	403063
dre04910	403065
dre04910	403146
dre04910	404211
dre04910	405894
dre04910	406308
dre04910	406311
dre04910	406339
dre04910	406349
dre04910	406440
dre04910	406459
dre04910	406473
dre04910	406596
dre04910	406598
dre04910	406660
dre04910	406723
dre04910	406728
dre04910	406791
dre04910	407980
dre04910	436649
dre04910	436905
dre04910	445028
dre04910	445073
dre04910	445076
dre04910	445118
dre04910	445234
dre04910	445289
dre04910	445505
dre04910	492364
dre04910	492762
dre04910	493609
dre04910	493916
dre04910	541523
dre04910	550286
dre04910	550427
dre04910	550549
dre04910	553319
dre04910	553418
dre04910	553655
dre04910	553656
dre04910	554046
dre04910	555737
dre04910	555974
dre04910	556042
dre04910	556199
dre04910	556236
dre04910	556277
dre04910	556286
dre04910	556443
dre04910	557109
dre04910	557176
dre04910	557893
dre04910	558635
dre04910	559001
dre04910	559281
dre04910	559403
dre04910	560151
dre04910	560194
dre04910	560455
dre04910	560549
dre04910	561345
dre04910	561670
dre04910	561737
dre04910	562011
dre04910	562062
dre04910	562242
dre04910	562720
dre04910	563147
dre04910	563180
dre04910	563181
dre04910	563432
dre04910	563560
dre04910	564064
dre04910	564261
dre04910	565379
dre04910	565383
dre04910	566735
dre04910	567375
dre04910	567524
dre04910	567895
dre04910	567969
dre04910	568316
dre04910	569698
dre04910	569706
dre04910	570761
dre04910	571155
dre04910	571753
dre04910	572001
dre04910	572074
dre04910	572183
dre04910	58100
dre04910	65236
dre04910	678619
dre04910	751668
dre04910	767685
dre04910	767781
dre04910	768121
dre04910	790919
dre04910	793274
dre04910	79380
dre04910	794462
dre04910	799144
dre04910	799566
dre04910	799867
dre04912	100001532
dre04912	100001586
dre04912	100002225
dre04912	100002318
dre04912	100006675
dre04912	100148818
dre04912	100148976
dre04912	100149273
dre04912	100149388
dre04912	100150844
dre04912	100270671
dre04912	100270672
dre04912	100333538
dre04912	100333702
dre04912	100333967
dre04912	100334486
dre04912	100537538
dre04912	101884360
dre04912	103909873
dre04912	108179012
dre04912	170581
dre04912	192322
dre04912	245950
dre04912	266756
dre04912	30380
dre04912	30554
dre04912	30681
dre04912	30716
dre04912	321808
dre04912	325084
dre04912	325488
dre04912	327379
dre04912	334571
dre04912	335916
dre04912	336121
dre04912	336839
dre04912	337179
dre04912	353222
dre04912	360141
dre04912	360144
dre04912	368217
dre04912	373882
dre04912	378478
dre04912	393228
dre04912	393953
dre04912	393998
dre04912	399480
dre04912	402917
dre04912	402987
dre04912	403052
dre04912	403310
dre04912	405791
dre04912	406308
dre04912	406514
dre04912	406660
dre04912	406728
dre04912	407700
dre04912	415185
dre04912	436815
dre04912	445076
dre04912	445208
dre04912	445232
dre04912	445289
dre04912	445297
dre04912	493609
dre04912	493613
dre04912	497384
dre04912	541323
dre04912	550286
dre04912	550436
dre04912	553656
dre04912	556226
dre04912	556286
dre04912	556410
dre04912	556641
dre04912	557026
dre04912	557109
dre04912	557353
dre04912	557810
dre04912	557902
dre04912	558321
dre04912	559087
dre04912	559964
dre04912	560151
dre04912	560211
dre04912	560410
dre04912	560719
dre04912	560807
dre04912	560913
dre04912	561670
dre04912	562064
dre04912	562552
dre04912	562585
dre04912	562619
dre04912	562625
dre04912	562720
dre04912	563147
dre04912	563181
dre04912	563724
dre04912	563953
dre04912	564064
dre04912	565386
dre04912	565743
dre04912	566945
dre04912	567611
dre04912	567895
dre04912	568726
dre04912	568951
dre04912	569376
dre04912	569499
dre04912	569698
dre04912	570108
dre04912	570652
dre04912	570683
dre04912	571431
dre04912	571825
dre04912	572492
dre04912	65236
dre04912	65237
dre04912	65239
dre04912	791855
dre04912	793158
dre04912	793359
dre04912	794666
dre04912	797938
dre04912	798222
dre04912	798864
dre04912	799278
dre04914	100000252
dre04914	100002263
dre04914	100002318
dre04914	100005268
dre04914	100005885
dre04914	100006888
dre04914	100009657
dre04914	100049158
dre04914	100148976
dre04914	100149273
dre04914	100149794
dre04914	100307076
dre04914	100318335
dre04914	100330483
dre04914	100333151
dre04914	100333538
dre04914	100333702
dre04914	101884360
dre04914	101910198
dre04914	103909873
dre04914	108179012
dre04914	114433
dre04914	192295
dre04914	245701
dre04914	245702
dre04914	266756
dre04914	280649
dre04914	30262
dre04914	30450
dre04914	30573
dre04914	30591
dre04914	30681
dre04914	30702
dre04914	30716
dre04914	322854
dre04914	323509
dre04914	323588
dre04914	327650
dre04914	336421
dre04914	337670
dre04914	338219
dre04914	360144
dre04914	368316
dre04914	378972
dre04914	393223
dre04914	393228
dre04914	393886
dre04914	393907
dre04914	393946
dre04914	393956
dre04914	393998
dre04914	394174
dre04914	399480
dre04914	403063
dre04914	403065
dre04914	403146
dre04914	404206
dre04914	404211
dre04914	406311
dre04914	406598
dre04914	406715
dre04914	406728
dre04914	415185
dre04914	445076
dre04914	445289
dre04914	445501
dre04914	494046
dre04914	550258
dre04914	550434
dre04914	557026
dre04914	557109
dre04914	557176
dre04914	557810
dre04914	557902
dre04914	558402
dre04914	560410
dre04914	560549
dre04914	560719
dre04914	560807
dre04914	561737
dre04914	562014
dre04914	562552
dre04914	562619
dre04914	562720
dre04914	563147
dre04914	563432
dre04914	563724
dre04914	564064
dre04914	564261
dre04914	565155
dre04914	566735
dre04914	568726
dre04914	568795
dre04914	569473
dre04914	569499
dre04914	569575
dre04914	569698
dre04914	570652
dre04914	571285
dre04914	571825
dre04914	57925
dre04914	58025
dre04914	65236
dre04914	65237
dre04914	767751
dre04914	768140
dre04914	777728
dre04914	79079
dre04914	795517
dre04914	798352
dre04914	80973
dre04916	100001532
dre04916	100002225
dre04916	100003514
dre04916	100006675
dre04916	100006888
dre04916	100148840
dre04916	100148976
dre04916	100149082
dre04916	100332722
dre04916	100333145
dre04916	100333318
dre04916	100333538
dre04916	100333702
dre04916	100333967
dre04916	100537538
dre04916	101884360
dre04916	103908663
dre04916	103909873
dre04916	108179012
dre04916	114833
dre04916	192322
dre04916	30080
dre04916	30105
dre04916	30122
dre04916	30123
dre04916	30128
dre04916	30144
dre04916	30171
dre04916	30207
dre04916	30256
dre04916	30265
dre04916	30283
dre04916	30308
dre04916	30363
dre04916	30364
dre04916	30366
dre04916	30369
dre04916	30370
dre04916	30380
dre04916	30412
dre04916	30442
dre04916	30510
dre04916	30523
dre04916	30654
dre04916	30701
dre04916	30716
dre04916	321808
dre04916	323509
dre04916	323630
dre04916	327379
dre04916	327650
dre04916	336121
dre04916	336421
dre04916	338317
dre04916	353151
dre04916	353221
dre04916	359837
dre04916	360144
dre04916	368217
dre04916	393228
dre04916	393533
dre04916	393760
dre04916	393801
dre04916	393946
dre04916	393953
dre04916	393998
dre04916	399480
dre04916	406660
dre04916	406728
dre04916	406853
dre04916	407700
dre04916	436815
dre04916	437022
dre04916	445076
dre04916	445208
dre04916	445232
dre04916	445289
dre04916	445297
dre04916	497384
dre04916	497629
dre04916	550286
dre04916	550436
dre04916	553179
dre04916	553181
dre04916	553656
dre04916	553700
dre04916	556087
dre04916	557026
dre04916	557109
dre04916	557353
dre04916	557384
dre04916	557447
dre04916	557902
dre04916	559273
dre04916	560032
dre04916	560151
dre04916	560194
dre04916	560410
dre04916	560719
dre04916	560807
dre04916	561831
dre04916	562064
dre04916	562619
dre04916	562625
dre04916	563147
dre04916	563181
dre04916	563427
dre04916	563724
dre04916	563953
dre04916	564064
dre04916	565612
dre04916	565677
dre04916	565714
dre04916	565921
dre04916	566841
dre04916	567111
dre04916	567746
dre04916	568191
dre04916	568726
dre04916	569376
dre04916	569420
dre04916	569499
dre04916	569863
dre04916	570108
dre04916	570652
dre04916	571825
dre04916	573207
dre04916	58023
dre04916	58032
dre04916	58072
dre04916	58073
dre04916	58074
dre04916	60632
dre04916	751644
dre04916	791169
dre04916	791563
dre04916	791595
dre04916	791855
dre04916	793359
dre04916	798222
dre04916	798574
dre04916	80972
dre04920	100000750
dre04920	100001198
dre04920	100005446
dre04920	100006023
dre04920	100037357
dre04920	100149042
dre04920	100149273
dre04920	100149794
dre04920	100150233
dre04920	100170795
dre04920	100321338
dre04920	100329897
dre04920	100333227
dre04920	100334818
dre04920	101884909
dre04920	101910198
dre04920	30281
dre04920	30298
dre04920	30307
dre04920	30464
dre04920	30530
dre04920	30767
dre04920	323099
dre04920	324254
dre04920	333979
dre04920	334561
dre04920	335159
dre04920	335232
dre04920	353221
dre04920	378727
dre04920	378972
dre04920	393285
dre04920	393287
dre04920	393426
dre04920	393622
dre04920	403146
dre04920	405785
dre04920	406440
dre04920	406463
dre04920	406471
dre04920	406473
dre04920	406596
dre04920	406821
dre04920	415099
dre04920	436617
dre04920	436636
dre04920	436740
dre04920	436905
dre04920	445118
dre04920	445175
dre04920	447860
dre04920	541526
dre04920	541530
dre04920	550537
dre04920	553319
dre04920	553418
dre04920	555308
dre04920	555521
dre04920	555578
dre04920	555778
dre04920	556236
dre04920	557526
dre04920	557714
dre04920	558088
dre04920	559281
dre04920	559656
dre04920	560000
dre04920	560140
dre04920	560549
dre04920	562602
dre04920	562720
dre04920	563180
dre04920	563560
dre04920	564295
dre04920	564348
dre04920	565756
dre04920	566863
dre04920	567157
dre04920	567241
dre04920	568316
dre04920	569698
dre04920	570761
dre04920	572001
dre04920	572074
dre04920	58130
dre04920	65236
dre04920	678619
dre04920	751715
dre04920	790919
dre04920	790944
dre04920	794462
dre04933	100000252
dre04933	100001532
dre04933	100002263
dre04933	100002318
dre04933	100002946
dre04933	100003859
dre04933	100004321
dre04933	100005075
dre04933	100005469
dre04933	100006675
dre04933	100007048
dre04933	100136840
dre04933	100149273
dre04933	100149794
dre04933	100150844
dre04933	100332055
dre04933	100333455
dre04933	100333967
dre04933	100537538
dre04933	100885851
dre04933	101910198
dre04933	103909873
dre04933	108180329
dre04933	140621
dre04933	266756
dre04933	30222
dre04933	30298
dre04933	30307
dre04933	30380
dre04933	30498
dre04933	30639
dre04933	30681
dre04933	30682
dre04933	30739
dre04933	30767
dre04933	30768
dre04933	323561
dre04933	323588
dre04933	325675
dre04933	327204
dre04933	334571
dre04933	335916
dre04933	336471
dre04933	336839
dre04933	337158
dre04933	337179
dre04933	337489
dre04933	359834
dre04933	360144
dre04933	368329
dre04933	368481
dre04933	369194
dre04933	369195
dre04933	369197
dre04933	373867
dre04933	378972
dre04933	393228
dre04933	393386
dre04933	393953
dre04933	394174
dre04933	399480
dre04933	402862
dre04933	403049
dre04933	403146
dre04933	404211
dre04933	405770
dre04933	405785
dre04933	406311
dre04933	406598
dre04933	407700
dre04933	415099
dre04933	415185
dre04933	445289
dre04933	445474
dre04933	497384
dre04933	550286
dre04933	550423
dre04933	553355
dre04933	553656
dre04933	554268
dre04933	554269
dre04933	555443
dre04933	555737
dre04933	556226
dre04933	557176
dre04933	557810
dre04933	558154
dre04933	559111
dre04933	560317
dre04933	560446
dre04933	560549
dre04933	560578
dre04933	561737
dre04933	561747
dre04933	561971
dre04933	562552
dre04933	562569
dre04933	562720
dre04933	562838
dre04933	563884
dre04933	564261
dre04933	565669
dre04933	565756
dre04933	566604
dre04933	567257
dre04933	567969
dre04933	568288
dre04933	568315
dre04933	569040
dre04933	569376
dre04933	569698
dre04933	570772
dre04933	571865
dre04933	572469
dre04933	58032
dre04933	58054
dre04933	58081
dre04933	58092
dre04933	65236
dre04933	65237
dre04933	678512
dre04933	767645
dre04933	768121
dre04933	777730
dre04933	792699
dre04933	792928
dre04933	793158
dre04933	794575
dre05132	100001221
dre05132	100002318
dre05132	100002946
dre05132	100003859
dre05132	100005026
dre05132	100007897
dre05132	100009637
dre05132	100048921
dre05132	100149273
dre05132	100329124
dre05132	100329779
dre05132	100332402
dre05132	100885851
dre05132	114456
dre05132	266756
dre05132	30681
dre05132	317747
dre05132	321070
dre05132	321383
dre05132	323182
